,model,dataset,n_classes_per_task,domain_inc,pretrained,task_idx,perf_metric,sim_metric,corr_value
537,resnet,cifar-100,10,False,False,2.0,all_transfers,task2vec_all_layers,0.4778840764352605
538,resnet,cifar-100,10,False,False,2.0,all_transfers,max_prob_ratio,-0.6697648504603099
539,resnet,cifar-100,10,False,False,2.0,all_transfers,kl_div,-0.7454273609809139
540,resnet,cifar-100,10,False,False,3.0,all_cl_accs,prototypes_sim,-0.5705818751392513
541,resnet,cifar-100,10,False,False,3.0,all_cl_accs,entropy_ratio,-0.5381390142407394
542,resnet,cifar-100,10,False,False,3.0,all_cl_accs,wass_dist,0.7547371292323245
543,resnet,cifar-100,10,False,False,3.0,all_cl_accs,subspace_overlap,-0.5495884353870629
544,resnet,cifar-100,10,False,False,3.0,all_cl_accs,task2vec_final_layer,-0.6906285002847675
545,resnet,cifar-100,10,False,False,3.0,all_cl_accs,trace_overlap,0.3094343091958253
546,resnet,cifar-100,10,False,False,3.0,all_cl_accs,max_logit_ratio,-0.21711951389702094
547,resnet,cifar-100,10,False,False,3.0,all_cl_accs,task2vec_all_layers,-0.14519786313775243
548,resnet,cifar-100,10,False,False,3.0,all_cl_accs,max_prob_ratio,-0.2687004261118833
549,resnet,cifar-100,10,False,False,3.0,all_cl_accs,kl_div,0.14836107510157814
550,resnet,cifar-100,10,False,False,3.0,all_fgts,prototypes_sim,0.9976709593491364
551,resnet,cifar-100,10,False,False,3.0,all_fgts,entropy_ratio,-0.3212897431243671
552,resnet,cifar-100,10,False,False,3.0,all_fgts,wass_dist,0.04005467856956544
553,resnet,cifar-100,10,False,False,3.0,all_fgts,subspace_overlap,-0.30833970142859624
554,resnet,cifar-100,10,False,False,3.0,all_fgts,task2vec_final_layer,0.9962282947120463
555,resnet,cifar-100,10,False,False,3.0,all_fgts,trace_overlap,0.5486265791263496
556,resnet,cifar-100,10,False,False,3.0,all_fgts,max_logit_ratio,0.8975501316168344
557,resnet,cifar-100,10,False,False,3.0,all_fgts,task2vec_all_layers,-0.681350254045501
558,resnet,cifar-100,10,False,False,3.0,all_fgts,max_prob_ratio,0.9197182959103193
559,resnet,cifar-100,10,False,False,3.0,all_fgts,kl_div,-0.8645375776049989
560,resnet,cifar-100,10,False,False,3.0,all_transfers,prototypes_sim,0.23296445245434946
561,resnet,cifar-100,10,False,False,3.0,all_transfers,entropy_ratio,-0.9871906754801543
562,resnet,cifar-100,10,False,False,3.0,all_transfers,wass_dist,0.991972136907112
563,resnet,cifar-100,10,False,False,3.0,all_transfers,subspace_overlap,-0.9892755418873243
564,resnet,cifar-100,10,False,False,3.0,all_transfers,task2vec_final_layer,0.07989613251736881
565,resnet,cifar-100,10,False,False,3.0,all_transfers,trace_overlap,0.9155757142016759
566,resnet,cifar-100,10,False,False,3.0,all_transfers,max_logit_ratio,0.5838610893017439
567,resnet,cifar-100,10,False,False,3.0,all_transfers,task2vec_all_layers,-0.8349555817832127
568,resnet,cifar-100,10,False,False,3.0,all_transfers,max_prob_ratio,0.5398808317225428
569,resnet,cifar-100,10,False,False,3.0,all_transfers,kl_div,-0.6391775098171418
570,resnet,cifar-100,10,False,False,4.0,all_cl_accs,prototypes_sim,-0.2935269597266864
571,resnet,cifar-100,10,False,False,4.0,all_cl_accs,entropy_ratio,-0.8190753607172347
572,resnet,cifar-100,10,False,False,4.0,all_cl_accs,wass_dist,0.43187748836683465
573,resnet,cifar-100,10,False,False,4.0,all_cl_accs,subspace_overlap,-0.057351017357716465
574,resnet,cifar-100,10,False,False,4.0,all_cl_accs,task2vec_final_layer,0.9990498052294257
575,resnet,cifar-100,10,False,False,4.0,all_cl_accs,trace_overlap,0.471644802720808
576,resnet,cifar-100,10,False,False,4.0,all_cl_accs,max_logit_ratio,0.7908024774227375
577,resnet,cifar-100,10,False,False,4.0,all_cl_accs,task2vec_all_layers,-0.06784886858976447
578,resnet,cifar-100,10,False,False,4.0,all_cl_accs,max_prob_ratio,0.7330720421790929
579,resnet,cifar-100,10,False,False,4.0,all_cl_accs,kl_div,-0.32952945585641263
580,resnet,cifar-100,10,False,False,4.0,all_fgts,prototypes_sim,-0.26383691092139033
581,resnet,cifar-100,10,False,False,4.0,all_fgts,entropy_ratio,0.9989381926154255
582,resnet,cifar-100,10,False,False,4.0,all_fgts,wass_dist,0.11806276404769647
583,resnet,cifar-100,10,False,False,4.0,all_fgts,subspace_overlap,-0.4860197685307662
584,resnet,cifar-100,10,False,False,4.0,all_fgts,task2vec_final_layer,-0.86716491483948
585,resnet,cifar-100,10,False,False,4.0,all_fgts,trace_overlap,-0.8704261530808048
586,resnet,cifar-100,10,False,False,4.0,all_fgts,max_logit_ratio,-0.9956072627473446
587,resnet,cifar-100,10,False,False,4.0,all_fgts,task2vec_all_layers,0.5914155498302773
588,resnet,cifar-100,10,False,False,4.0,all_fgts,max_prob_ratio,-0.9832919032399134
589,resnet,cifar-100,10,False,False,4.0,all_fgts,kl_div,0.7837725866784689
590,resnet,cifar-100,10,False,False,4.0,all_transfers,prototypes_sim,-0.524603616931629
591,resnet,cifar-100,10,False,False,4.0,all_transfers,entropy_ratio,-0.648385772366798
592,resnet,cifar-100,10,False,False,4.0,all_transfers,wass_dist,0.6449123453219316
593,resnet,cifar-100,10,False,False,4.0,all_transfers,subspace_overlap,-0.30669402530741374
594,resnet,cifar-100,10,False,False,4.0,all_transfers,task2vec_final_layer,0.9559455452494231
595,resnet,cifar-100,10,False,False,4.0,all_transfers,trace_overlap,0.23461251502784805
596,resnet,cifar-100,10,False,False,4.0,all_transfers,max_logit_ratio,0.6113645351897171
597,resnet,cifar-100,10,False,False,4.0,all_transfers,task2vec_all_layers,0.185356051882083
598,resnet,cifar-100,10,False,False,4.0,all_transfers,max_prob_ratio,0.5383622848422136
599,resnet,cifar-100,10,False,False,4.0,all_transfers,kl_div,-0.08137984259424455
960,resnet,cifar-100,4,False,False,1.0,all_cl_accs,prototypes_sim,-0.8396757012182929
961,resnet,cifar-100,4,False,False,1.0,all_cl_accs,entropy_ratio,0.09173050880046768
962,resnet,cifar-100,4,False,False,1.0,all_cl_accs,wass_dist,0.9558659408058112
963,resnet,cifar-100,4,False,False,1.0,all_cl_accs,subspace_overlap,-0.6435075349858412
964,resnet,cifar-100,4,False,False,1.0,all_cl_accs,task2vec_final_layer,-0.7280751863350702
965,resnet,cifar-100,4,False,False,1.0,all_cl_accs,trace_overlap,0.8187387394652571
966,resnet,cifar-100,4,False,False,1.0,all_cl_accs,max_logit_ratio,-0.6375835566397194
967,resnet,cifar-100,4,False,False,1.0,all_cl_accs,task2vec_all_layers,-0.9886166550453213
968,resnet,cifar-100,4,False,False,1.0,all_cl_accs,max_prob_ratio,-0.3483418248675003
969,resnet,cifar-100,4,False,False,1.0,all_cl_accs,kl_div,1.0
970,resnet,cifar-100,4,False,False,1.0,all_fgts,prototypes_sim,0.14006861390993267
971,resnet,cifar-100,4,False,False,1.0,all_fgts,entropy_ratio,-0.8122591099414784
972,resnet,cifar-100,4,False,False,1.0,all_fgts,wass_dist,-0.8483412513745304
973,resnet,cifar-100,4,False,False,1.0,all_fgts,subspace_overlap,-0.15643801716274972
974,resnet,cifar-100,4,False,False,1.0,all_fgts,task2vec_final_layer,0.9949170737668532
975,resnet,cifar-100,4,False,False,1.0,all_fgts,trace_overlap,-0.9702416183400984
976,resnet,cifar-100,4,False,False,1.0,all_fgts,max_logit_ratio,0.9997289460422106
977,resnet,cifar-100,4,False,False,1.0,all_fgts,task2vec_all_layers,0.7615303805356025
978,resnet,cifar-100,4,False,False,1.0,all_fgts,max_prob_ratio,0.9363049446467371
979,resnet,cifar-100,4,False,False,1.0,all_fgts,kl_div,1.0
980,resnet,cifar-100,4,False,False,1.0,all_transfers,prototypes_sim,0.3646741774192359
981,resnet,cifar-100,4,False,False,1.0,all_transfers,entropy_ratio,-0.6558156749476018
982,resnet,cifar-100,4,False,False,1.0,all_transfers,wass_dist,-0.9475869223014465
983,resnet,cifar-100,4,False,False,1.0,all_transfers,subspace_overlap,0.07559672885270052
984,resnet,cifar-100,4,False,False,1.0,all_transfers,task2vec_final_layer,0.9913159639644336
985,resnet,cifar-100,4,False,False,1.0,all_transfers,trace_overlap,-0.9999301740906626
986,resnet,cifar-100,4,False,False,1.0,all_transfers,max_logit_ratio,0.9674014793463251
987,resnet,cifar-100,4,False,False,1.0,all_transfers,task2vec_all_layers,0.8904910340295337
988,resnet,cifar-100,4,False,False,1.0,all_transfers,max_prob_ratio,0.8300539960764173
989,resnet,cifar-100,4,False,False,1.0,all_transfers,kl_div,0.9999999999999998
990,resnet,cifar-100,4,False,False,2.0,all_cl_accs,prototypes_sim,-0.3192843944697253
991,resnet,cifar-100,4,False,False,2.0,all_cl_accs,entropy_ratio,0.5733786055319392
992,resnet,cifar-100,4,False,False,2.0,all_cl_accs,wass_dist,0.9756982552325454
993,resnet,cifar-100,4,False,False,2.0,all_cl_accs,subspace_overlap,-0.5258930361940939
994,resnet,cifar-100,4,False,False,2.0,all_cl_accs,task2vec_final_layer,0.24477070285955904
995,resnet,cifar-100,4,False,False,2.0,all_cl_accs,trace_overlap,-0.9954742403813754
996,resnet,cifar-100,4,False,False,2.0,all_cl_accs,max_logit_ratio,-0.6416637270104584
997,resnet,cifar-100,4,False,False,2.0,all_cl_accs,task2vec_all_layers,-0.19008787815080855
998,resnet,cifar-100,4,False,False,2.0,all_cl_accs,max_prob_ratio,-0.9997272102407824
999,resnet,cifar-100,4,False,False,2.0,all_cl_accs,kl_div,-1.0
1000,resnet,cifar-100,4,False,False,2.0,all_fgts,prototypes_sim,0.8696455928992527
1001,resnet,cifar-100,4,False,False,2.0,all_fgts,entropy_ratio,-0.9735150630892531
1002,resnet,cifar-100,4,False,False,2.0,all_fgts,wass_dist,-0.5813408917765897
1003,resnet,cifar-100,4,False,False,2.0,all_fgts,subspace_overlap,0.9589495529362253
1004,resnet,cifar-100,4,False,False,2.0,all_fgts,task2vec_final_layer,0.4637529384326578
1005,resnet,cifar-100,4,False,False,2.0,all_fgts,trace_overlap,0.6787882395916232
1006,resnet,cifar-100,4,False,False,2.0,all_fgts,max_logit_ratio,0.9895605775670476
1007,resnet,cifar-100,4,False,False,2.0,all_fgts,task2vec_all_layers,-0.512641131371101
1008,resnet,cifar-100,4,False,False,2.0,all_fgts,max_prob_ratio,0.7608648122566396
1009,resnet,cifar-100,4,False,False,2.0,all_fgts,kl_div,1.0
1010,resnet,cifar-100,4,False,False,2.0,all_transfers,prototypes_sim,-0.919258918118416
1011,resnet,cifar-100,4,False,False,2.0,all_transfers,entropy_ratio,0.992933420507943
1012,resnet,cifar-100,4,False,False,2.0,all_transfers,wass_dist,0.48701249914247574
1013,resnet,cifar-100,4,False,False,2.0,all_transfers,subspace_overlap,-0.984584818984316
1014,resnet,cifar-100,4,False,False,2.0,all_transfers,task2vec_final_layer,-0.5596275340058913
1015,resnet,cifar-100,4,False,False,2.0,all_transfers,trace_overlap,-0.5926955276579812
1016,resnet,cifar-100,4,False,False,2.0,all_transfers,max_logit_ratio,-0.9994584701692201
1017,resnet,cifar-100,4,False,False,2.0,all_transfers,task2vec_all_layers,0.6051608003060582
1018,resnet,cifar-100,4,False,False,2.0,all_transfers,max_prob_ratio,-0.6837833347335942
1019,resnet,cifar-100,4,False,False,2.0,all_transfers,kl_div,-1.0
1020,resnet,cifar-100,4,False,False,3.0,all_cl_accs,prototypes_sim,-0.436837454294858
1021,resnet,cifar-100,4,False,False,3.0,all_cl_accs,entropy_ratio,0.9999954171454593
1022,resnet,cifar-100,4,False,False,3.0,all_cl_accs,wass_dist,-0.10481126747295208
1023,resnet,cifar-100,4,False,False,3.0,all_cl_accs,subspace_overlap,-0.9382069543493381
1024,resnet,cifar-100,4,False,False,3.0,all_cl_accs,task2vec_final_layer,-0.5162687628586198
1025,resnet,cifar-100,4,False,False,3.0,all_cl_accs,trace_overlap,-0.9546298877404817
1026,resnet,cifar-100,4,False,False,3.0,all_cl_accs,max_logit_ratio,-0.8738471480019963
1027,resnet,cifar-100,4,False,False,3.0,all_cl_accs,task2vec_all_layers,-0.20998269876787093
1028,resnet,cifar-100,4,False,False,3.0,all_cl_accs,max_prob_ratio,-0.9473595821786487
1029,resnet,cifar-100,4,False,False,3.0,all_cl_accs,kl_div,1.0
1030,resnet,cifar-100,4,False,False,3.0,all_fgts,prototypes_sim,-0.7938999089916832
1031,resnet,cifar-100,4,False,False,3.0,all_fgts,entropy_ratio,-0.19719183946868343
1032,resnet,cifar-100,4,False,False,3.0,all_fgts,wass_dist,-0.9533881069397067
1033,resnet,cifar-100,4,False,False,3.0,all_fgts,subspace_overlap,-0.1512808074342132
1034,resnet,cifar-100,4,False,False,3.0,all_fgts,task2vec_final_layer,-0.7357596610094931
1035,resnet,cifar-100,4,False,False,3.0,all_fgts,trace_overlap,0.48284625626745464
1036,resnet,cifar-100,4,False,False,3.0,all_fgts,max_logit_ratio,-0.3014533546827859
1037,resnet,cifar-100,4,False,False,3.0,all_fgts,task2vec_all_layers,0.9999496289084411
1038,resnet,cifar-100,4,False,False,3.0,all_fgts,max_prob_ratio,-0.12406985043539219
1039,resnet,cifar-100,4,False,False,3.0,all_fgts,kl_div,-1.0
1040,resnet,cifar-100,4,False,False,3.0,all_transfers,prototypes_sim,-0.9991700708048334
1041,resnet,cifar-100,4,False,False,3.0,all_transfers,entropy_ratio,0.4026071395582046
1042,resnet,cifar-100,4,False,False,3.0,all_transfers,wass_dist,-0.9534462288939317
1043,resnet,cifar-100,4,False,False,3.0,all_transfers,subspace_overlap,-0.6923348350493753
1044,resnet,cifar-100,4,False,False,3.0,all_transfers,task2vec_final_layer,-0.991411805311785
1045,resnet,cifar-100,4,False,False,3.0,all_transfers,trace_overlap,-0.1087384360225704
1046,resnet,cifar-100,4,False,False,3.0,all_transfers,max_logit_ratio,-0.7950393662000964
1047,resnet,cifar-100,4,False,False,3.0,all_transfers,task2vec_all_layers,0.8121941120314106
1048,resnet,cifar-100,4,False,False,3.0,all_transfers,max_prob_ratio,-0.6722518457235068
1049,resnet,cifar-100,4,False,False,3.0,all_transfers,kl_div,-1.0
1050,resnet,cifar-100,4,False,False,4.0,all_cl_accs,prototypes_sim,-0.9840439115928665
1051,resnet,cifar-100,4,False,False,4.0,all_cl_accs,entropy_ratio,0.7918671893077757
1052,resnet,cifar-100,4,False,False,4.0,all_cl_accs,wass_dist,0.8667128318769957
1053,resnet,cifar-100,4,False,False,4.0,all_cl_accs,subspace_overlap,-0.7080784447562583
1054,resnet,cifar-100,4,False,False,4.0,all_cl_accs,task2vec_final_layer,-0.2424840910443263
1055,resnet,cifar-100,4,False,False,4.0,all_cl_accs,trace_overlap,-0.9377527930455635
1056,resnet,cifar-100,4,False,False,4.0,all_cl_accs,max_logit_ratio,-0.3347682770987991
1057,resnet,cifar-100,4,False,False,4.0,all_cl_accs,task2vec_all_layers,-0.6852124345861874
1058,resnet,cifar-100,4,False,False,4.0,all_cl_accs,max_prob_ratio,-0.6923351007983637
1059,resnet,cifar-100,4,False,False,4.0,all_cl_accs,kl_div,0.1932719098950567
1060,resnet,cifar-100,4,False,False,4.0,all_fgts,prototypes_sim,0.1900010051620371
1061,resnet,cifar-100,4,False,False,4.0,all_fgts,entropy_ratio,-0.855738894338516
1062,resnet,cifar-100,4,False,False,4.0,all_fgts,wass_dist,-0.7784945140540049
1063,resnet,cifar-100,4,False,False,4.0,all_fgts,subspace_overlap,-0.4022578783077887
1064,resnet,cifar-100,4,False,False,4.0,all_fgts,task2vec_final_layer,0.9921832216571957
1065,resnet,cifar-100,4,False,False,4.0,all_fgts,trace_overlap,0.6629373649957551
1066,resnet,cifar-100,4,False,False,4.0,all_fgts,max_logit_ratio,-0.7574481325406979
1067,resnet,cifar-100,4,False,False,4.0,all_fgts,task2vec_all_layers,0.9268532653515181
1068,resnet,cifar-100,4,False,False,4.0,all_fgts,max_prob_ratio,-0.4223486130907269
1069,resnet,cifar-100,4,False,False,4.0,all_fgts,kl_div,-0.9846314143916909
1070,resnet,cifar-100,4,False,False,4.0,all_transfers,prototypes_sim,0.7333262445755453
1071,resnet,cifar-100,4,False,False,4.0,all_transfers,entropy_ratio,-0.9961112023716361
1072,resnet,cifar-100,4,False,False,4.0,all_transfers,wass_dist,-0.9989193341550483
1073,resnet,cifar-100,4,False,False,4.0,all_transfers,subspace_overlap,0.2163327102982431
1074,resnet,cifar-100,4,False,False,4.0,all_transfers,task2vec_final_layer,0.7267936105521778
1075,resnet,cifar-100,4,False,False,4.0,all_transfers,trace_overlap,0.9771844642054842
1076,resnet,cifar-100,4,False,False,4.0,all_transfers,max_logit_ratio,-0.22540360568664716
1077,resnet,cifar-100,4,False,False,4.0,all_transfers,task2vec_all_layers,0.9696051685315539
1078,resnet,cifar-100,4,False,False,4.0,all_transfers,max_prob_ratio,0.19475098814212294
1079,resnet,cifar-100,4,False,False,4.0,all_transfers,kl_div,-0.691246374975325
1440,resnet,cifar-100,2,False,False,1.0,all_cl_accs,prototypes_sim,-0.617797037102087
1441,resnet,cifar-100,2,False,False,1.0,all_cl_accs,entropy_ratio,-0.8714277419109416
1442,resnet,cifar-100,2,False,False,1.0,all_cl_accs,wass_dist,-0.9774126991946226
1444,resnet,cifar-100,2,False,False,1.0,all_cl_accs,task2vec_final_layer,0.6594110968694877
1445,resnet,cifar-100,2,False,False,1.0,all_cl_accs,trace_overlap,-0.9967471167281723
1446,resnet,cifar-100,2,False,False,1.0,all_cl_accs,max_logit_ratio,0.5218872804236244
1447,resnet,cifar-100,2,False,False,1.0,all_cl_accs,task2vec_all_layers,0.35946562168939833
1448,resnet,cifar-100,2,False,False,1.0,all_cl_accs,max_prob_ratio,0.8687778634984209
1450,resnet,cifar-100,2,False,False,1.0,all_fgts,prototypes_sim,-0.2018022539411217
1451,resnet,cifar-100,2,False,False,1.0,all_fgts,entropy_ratio,0.18784707427038902
1452,resnet,cifar-100,2,False,False,1.0,all_fgts,wass_dist,0.7923221875301966
1454,resnet,cifar-100,2,False,False,1.0,all_fgts,task2vec_final_layer,-0.9998311923682841
1455,resnet,cifar-100,2,False,False,1.0,all_fgts,trace_overlap,0.7049415925516382
1456,resnet,cifar-100,2,False,False,1.0,all_fgts,max_logit_ratio,0.314636618514048
1457,resnet,cifar-100,2,False,False,1.0,all_fgts,task2vec_all_layers,0.48068926102684384
1458,resnet,cifar-100,2,False,False,1.0,all_fgts,max_prob_ratio,-0.18256360679824618
1460,resnet,cifar-100,2,False,False,1.0,all_transfers,prototypes_sim,0.9973703722050752
1461,resnet,cifar-100,2,False,False,1.0,all_transfers,entropy_ratio,0.8939542369438898
1462,resnet,cifar-100,2,False,False,1.0,all_transfers,wass_dist,0.37134403835280905
1464,resnet,cifar-100,2,False,False,1.0,all_transfers,task2vec_final_layer,0.2545281410718214
1465,resnet,cifar-100,2,False,False,1.0,all_transfers,trace_overlap,0.49055036802264973
1466,resnet,cifar-100,2,False,False,1.0,all_transfers,max_logit_ratio,-0.9990171656755016
1467,resnet,cifar-100,2,False,False,1.0,all_transfers,task2vec_all_layers,-0.9746362929024969
1468,resnet,cifar-100,2,False,False,1.0,all_transfers,max_prob_ratio,-0.8963508225222064
1470,resnet,cifar-100,2,False,False,2.0,all_cl_accs,prototypes_sim,-0.8708434770424951
1471,resnet,cifar-100,2,False,False,2.0,all_cl_accs,entropy_ratio,-0.7842719753279613
1472,resnet,cifar-100,2,False,False,2.0,all_cl_accs,wass_dist,0.5270996079484839
1473,resnet,cifar-100,2,False,False,2.0,all_cl_accs,subspace_overlap,0.3696706048225551
1474,resnet,cifar-100,2,False,False,2.0,all_cl_accs,task2vec_final_layer,0.36568868766826396
1475,resnet,cifar-100,2,False,False,2.0,all_cl_accs,trace_overlap,0.6159839128008258
1476,resnet,cifar-100,2,False,False,2.0,all_cl_accs,max_logit_ratio,-0.8750573992897468
1477,resnet,cifar-100,2,False,False,2.0,all_cl_accs,task2vec_all_layers,0.2811481810765588
1478,resnet,cifar-100,2,False,False,2.0,all_cl_accs,max_prob_ratio,-0.8862949243198539
1480,resnet,cifar-100,2,False,False,2.0,all_fgts,prototypes_sim,0.8408946061568263
1481,resnet,cifar-100,2,False,False,2.0,all_fgts,entropy_ratio,-0.18318085878691748
1482,resnet,cifar-100,2,False,False,2.0,all_fgts,wass_dist,-0.9975418643623627
1483,resnet,cifar-100,2,False,False,2.0,all_fgts,subspace_overlap,0.6496229746680865
1484,resnet,cifar-100,2,False,False,2.0,all_fgts,task2vec_final_layer,0.6528723176058039
1485,resnet,cifar-100,2,False,False,2.0,all_fgts,trace_overlap,-0.984096756759362
1486,resnet,cifar-100,2,False,False,2.0,all_fgts,max_logit_ratio,0.8361880029916765
1487,resnet,cifar-100,2,False,False,2.0,all_fgts,task2vec_all_layers,0.7178802020819587
1488,resnet,cifar-100,2,False,False,2.0,all_fgts,max_prob_ratio,0.8229402389126095
1490,resnet,cifar-100,2,False,False,2.0,all_transfers,prototypes_sim,-0.9492154316870165
1491,resnet,cifar-100,2,False,False,2.0,all_transfers,entropy_ratio,-0.650091352008562
1492,resnet,cifar-100,2,False,False,2.0,all_transfers,wass_dist,0.6809075225506154
1493,resnet,cifar-100,2,False,False,2.0,all_transfers,subspace_overlap,0.18378663701458844
